X_COORD,Y_COORD,SOFT_BIN,HARD_BIN,SITE_NUM,PART_ID,SourceFile
29,60,1,1,14,4555,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
30,60,1,1,15,4556,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
31,66,1,1,0,4557,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
32,66,1,1,1,4558,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
33,66,1,1,2,4559,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
34,66,1,1,3,4560,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
31,64,1,1,4,4561,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
32,64,1,1,5,4562,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
33,64,1,1,6,4563,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
34,64,1,1,7,4564,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
31,62,1,1,8,4565,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
32,62,1,1,9,4566,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
33,62,1,1,10,4567,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
34,62,1,1,11,4568,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
31,60,1,1,12,4569,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
32,60,1,1,13,4570,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
33,60,1,1,14,4571,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
34,60,1,1,15,4572,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
35,66,26,8,0,4573,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
36,66,1,1,1,4574,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
37,66,1,1,2,4575,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
38,66,1,1,3,4576,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
35,64,1,1,4,4577,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
36,64,1,1,5,4578,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
37,64,1,1,6,4579,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
38,64,1,1,7,4580,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
35,62,1,1,8,4581,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
36,62,1,1,9,4582,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
37,62,1,1,10,4583,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
38,62,1,1,11,4584,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
35,60,1,1,12,4585,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
37,60,1,1,14,4586,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
38,60,1,1,15,4587,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
39,66,1,1,0,4588,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
40,66,1,1,1,4589,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
41,66,1,1,2,4590,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
42,66,1,1,3,4591,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
39,64,1,1,4,4592,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
40,64,1,1,5,4593,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
41,64,1,1,6,4594,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
42,64,1,1,7,4595,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
39,62,1,1,8,4596,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
40,62,1,1,9,4597,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
41,62,1,1,10,4598,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
42,62,1,1,11,4599,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
39,60,1,1,12,4600,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
40,60,1,1,13,4601,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
41,60,1,1,14,4602,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
42,60,1,1,15,4603,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
43,66,1,1,0,4604,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
44,66,1,1,1,4605,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
45,66,1,1,2,4606,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
46,66,1,1,3,4607,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
43,64,1,1,4,4608,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
44,64,1,1,5,4609,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
45,64,1,1,6,4610,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
46,64,1,1,7,4611,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
43,62,1,1,8,4612,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
44,62,1,1,9,4613,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
45,62,1,1,10,4614,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
46,62,1,1,11,4615,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
43,60,1,1,12,4616,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
44,60,1,1,13,4617,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
46,60,1,1,15,4618,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
47,66,1,1,0,4619,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
48,66,1,1,1,4620,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
49,66,1,1,2,4621,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
50,66,1,1,3,4622,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
47,64,1,1,4,4623,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
48,64,1,1,5,4624,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
49,64,1,1,6,4625,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
50,64,1,1,7,4626,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
47,62,1,1,8,4627,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
48,62,1,1,9,4628,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
49,62,1,1,10,4629,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
50,62,1,1,11,4630,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
47,60,1,1,12,4631,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
48,60,1,1,13,4632,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
49,60,1,1,14,4633,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
50,60,1,1,15,4634,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
51,66,1,1,0,4635,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
52,66,1,1,1,4636,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
53,66,1,1,2,4637,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
54,66,1,1,3,4638,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
51,64,1,1,4,4639,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
52,64,1,1,5,4640,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
53,64,1,1,6,4641,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
54,64,1,1,7,4642,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
51,62,1,1,8,4643,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
52,62,1,1,9,4644,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
53,62,1,1,10,4645,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
54,62,1,1,11,4646,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
51,60,1,1,12,4647,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
52,60,1,1,13,4648,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
53,60,1,1,14,4649,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
55,66,1,1,0,4650,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
56,66,1,1,1,4651,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
57,66,60,8,2,4652,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
58,66,1,1,3,4653,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
55,64,1,1,4,4654,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
56,64,1,1,5,4655,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
57,64,1,1,6,4656,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
58,64,1,1,7,4657,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
55,62,1,1,8,4658,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
56,62,1,1,9,4659,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
57,62,1,1,10,4660,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
58,62,1,1,11,4661,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
55,60,1,1,12,4662,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
56,60,1,1,13,4663,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
57,60,1,1,14,4664,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
58,60,1,1,15,4665,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
59,66,1,1,0,4666,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
60,66,1,1,1,4667,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
61,66,1,1,2,4668,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
62,66,1,1,3,4669,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
59,64,1,1,4,4670,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
60,64,1,1,5,4671,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
61,64,1,1,6,4672,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
62,64,1,1,7,4673,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
59,62,1,1,8,4674,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
60,62,1,1,9,4675,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
61,62,1,1,10,4676,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
62,62,1,1,11,4677,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
59,60,1,1,12,4678,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
60,60,1,1,13,4679,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
61,60,60,8,14,4680,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
62,60,1,1,15,4681,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
63,66,1,1,0,4682,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
64,66,1,1,1,4683,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
65,66,1,1,2,4684,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
66,66,1,1,3,4685,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
63,64,1,1,4,4686,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
64,64,1,1,5,4687,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
65,64,1,1,6,4688,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
66,64,1,1,7,4689,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
63,62,1,1,8,4690,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
64,62,1,1,9,4691,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
65,62,1,1,10,4692,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
66,62,1,1,11,4693,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
64,60,1,1,13,4694,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
65,60,1,1,14,4695,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
66,60,1,1,15,4696,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
67,66,1,1,0,4697,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
68,66,1,1,1,4698,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
69,66,1,1,2,4699,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
70,66,1,1,3,4700,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
67,64,1,1,4,4701,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
68,64,1,1,5,4702,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
69,64,1,1,6,4703,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
70,64,1,1,7,4704,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
67,62,1,1,8,4705,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
68,62,1,1,9,4706,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
69,62,1,1,10,4707,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
70,62,1,1,11,4708,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
67,60,1,1,12,4709,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
68,60,1,1,13,4710,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
69,60,1,1,14,4711,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
70,60,1,1,15,4712,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
71,66,1,1,0,4713,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
72,66,1,1,1,4714,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
73,66,1,1,2,4715,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
74,66,1,1,3,4716,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
71,64,1,1,4,4717,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
72,64,1,1,5,4718,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
73,64,1,1,6,4719,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
74,64,1,1,7,4720,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
71,62,1,1,8,4721,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
72,62,1,1,9,4722,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
73,62,1,1,10,4723,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
74,62,1,1,11,4724,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
71,60,1,1,12,4725,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
73,60,1,1,14,4726,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
74,60,1,1,15,4727,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
75,66,1,1,0,4728,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
76,66,1,1,1,4729,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
77,66,1,1,2,4730,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
78,66,1,1,3,4731,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
75,64,1,1,4,4732,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
76,64,1,1,5,4733,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
77,64,1,1,6,4734,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
78,64,1,1,7,4735,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
75,62,1,1,8,4736,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
76,62,1,1,9,4737,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
77,62,1,1,10,4738,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
78,62,1,1,11,4739,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
75,60,1,1,12,4740,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
76,60,1,1,13,4741,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
77,60,1,1,14,4742,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
78,60,1,1,15,4743,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
79,66,1,1,0,4744,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
80,66,1,1,1,4745,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
81,66,1,1,2,4746,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
82,66,1,1,3,4747,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
79,64,1,1,4,4748,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
80,64,1,1,5,4749,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
81,64,1,1,6,4750,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
82,64,1,1,7,4751,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
79,62,1,1,8,4752,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
80,62,1,1,9,4753,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
81,62,1,1,10,4754,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
82,62,1,1,11,4755,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
79,60,1,1,12,4756,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
80,60,1,1,13,4757,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
82,60,1,1,15,4758,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
83,66,1,1,0,4759,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
84,66,1,1,1,4760,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
85,66,1,1,2,4761,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
83,64,1,1,4,4762,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
84,64,1,1,5,4763,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
85,64,1,1,6,4764,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
83,62,1,1,8,4765,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
84,62,1,1,9,4766,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
83,60,1,1,12,4767,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
84,60,1,1,13,4768,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
83,59,1,1,0,4769,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
84,59,1,1,1,4770,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
83,57,37,8,4,4771,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
84,57,37,8,5,4772,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
83,55,1,1,8,4773,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
84,55,1,1,9,4774,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
83,53,1,1,12,4775,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
79,59,1,1,0,4776,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
80,59,1,1,1,4777,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
81,59,1,1,2,4778,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
82,59,1,1,3,4779,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
79,57,1,1,4,4780,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
80,57,37,8,5,4781,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
81,57,35,8,6,4782,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
82,57,1,1,7,4783,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
79,55,1,1,8,4784,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
80,55,1,1,9,4785,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
81,55,1,1,10,4786,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
82,55,1,1,11,4787,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
79,53,1,1,12,4788,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
80,53,1,1,13,4789,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
81,53,1,1,14,4790,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
82,53,1,1,15,4791,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
75,59,1,1,0,4792,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
76,59,1,1,1,4793,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
77,59,1,1,2,4794,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
78,59,1,1,3,4795,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
75,57,1,1,4,4796,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
76,57,1,1,5,4797,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
77,57,1,1,6,4798,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
78,57,1,1,7,4799,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
75,55,1,1,8,4800,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
76,55,1,1,9,4801,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
77,55,1,1,10,4802,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
78,55,37,8,11,4803,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
75,53,1,1,12,4804,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
78,53,1,1,15,4805,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
71,59,1,1,0,4806,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
72,59,1,1,1,4807,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
73,59,1,1,2,4808,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
74,59,1,1,3,4809,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
71,57,1,1,4,4810,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
72,57,1,1,5,4811,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
73,57,1,1,6,4812,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
74,57,1,1,7,4813,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
71,55,1,1,8,4814,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
72,55,1,1,9,4815,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
73,55,1,1,10,4816,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
74,55,1,1,11,4817,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
71,53,1,1,12,4818,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
72,53,1,1,13,4819,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
73,53,1,1,14,4820,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
74,53,1,1,15,4821,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
67,59,1,1,0,4822,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
68,59,1,1,1,4823,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
69,59,1,1,2,4824,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
70,59,1,1,3,4825,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
67,57,1,1,4,4826,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
68,57,1,1,5,4827,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
69,57,23,8,6,4828,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
70,57,1,1,7,4829,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
67,55,1,1,8,4830,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
68,55,1,1,9,4831,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
69,55,1,1,10,4832,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
70,55,1,1,11,4833,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
69,53,1,1,14,4834,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
70,53,1,1,15,4835,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
63,59,1,1,0,4836,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
64,59,1,1,1,4837,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
65,59,1,1,2,4838,ZA530362_003_S11P_20250818003721_M5116B16P03_WFTB33-01.std
